"","ctl-treatA_MaxVal","ctl-treatB_MaxVal","treatA-treatB_MaxVal","ctl-treatA_MaxTime","ctl-treatB_MaxTime","treatA-treatB_MaxTime"
"PF3D7_0203700",-0.247952799766701,-0.376033412229632,0.402119521301983,"ring","ring","ring"
"PF3D7_0203800",-0.28707870783497,0.187772242206779,0.187994372049691,"ring","ring","ring"
"PF3D7_0203900",0.572787599452586,-0.164253004995281,-0.517041648409421,"ring","ring-ring","ring"
"PF3D7_0204000",0.146019594186711,-0.247680094901038,-0.305992654423175,"ring-ring","ring","ring-ring"
"PF3D7_0204100",-0.465342963014208,0.301997117171406,0.599820791569702,"ring","ring-ring","ring"
"PF3D7_0204200",0.24673802121199,0.186559129827175,-0.105588969296908,"ring","ring","ring-ring"
"PF3D7_0204300",0.751713414995145,0.14631343873333,-0.732598196829625,"ring","ring","ring"
"PF3D7_0204400",0.0982192245390003,-0.175418723849383,-0.231132584212164,"ring","ring","ring"
"PF3D7_0204500",0.2877066923861,0.144182795952026,-0.20993581877054,"ring","ring","ring"
"PF3D7_0204600",0.422801176452961,0.383931495036689,-0.038869681416272,"ring","ring","ring"
"PF3D7_0204700",0.34099789144892,0.162239772252033,-0.286065695169394,"ring-ring","ring","ring"
"PF3D7_0204800",-1.66997363414506,-0.839704369863359,0.930584688590339,"ring","ring","ring"
"PF3D7_0204900",0.497336792175214,0.613132197846726,0.770648778385756,"ring-ring","ring-ring","ring"
"PF3D7_0205000",0.302546569902771,0.200315374731795,-0.243862328932225,"ring","ring","ring"
"PF3D7_0205100",0.439372160242966,0.236063072821312,-0.221288822653928,"ring","ring","ring"
"PF3D7_0205200",-0.692092649749639,-0.244672246657589,0.44742040309205,"ring","ring","ring"
"PF3D7_0205300",-0.362416644807519,-0.18986210335649,0.172554541451029,"ring","ring","ring"
"PF3D7_0205400",-0.110331232687401,0.246053184251838,0.274394715102901,"ring-ring","ring","ring"
"PF3D7_0205500",0.514892757408685,0.644358405396259,0.710150291301869,"ring","ring","ring"
"PF3D7_0205600",-0.214988854276548,0.243565308682605,0.442636782121597,"ring","ring","ring"
"PF3D7_0205700",-0.160910592246254,0.489353602422151,0.445389947622907,"ring","ring","ring"
"PF3D7_0205800",-0.364630248612223,0.175772668208746,0.459225092720142,"ring","ring","ring"
"PF3D7_0205900",0.261814958135155,-0.115625957008635,-0.21284048677118,"ring","ring-ring","ring"
"PF3D7_0206000",0.469151801547018,-0.147005139787355,-0.397435501917253,"ring","ring","ring"
"PF3D7_0206100",0.61201006509087,0.411289244625298,-0.200720820465572,"ring","ring","ring"
"PF3D7_0206200",-0.573971003620326,0.355947899728908,0.929918903349234,"ring","ring","ring"
"PF3D7_0206300",-0.690266101965301,-1.22788665776041,-0.62940839715173,"ring","ring","ring"
"PF3D7_0206500",0.589584031852312,-0.124412842932671,-0.497399206598054,"ring","ring-ring","ring"
"PF3D7_0206600",0.270292261230815,0.356804904862524,0.254758206919142,"ring","ring","ring"
"PF3D7_0206700",0.207039197888546,0.204535420301504,-0.170744402497989,"ring","ring","ring"
"PF3D7_0206800",-0.577255664559951,0.127166272724452,0.681524261789104,"ring","ring","ring"
"PF3D7_0206900",-0.287624796347904,0.231529224043635,0.510928690773613,"ring","ring","ring"
"PF3D7_0207000",-0.61299312382611,-0.513060059405454,-0.361401162217494,"ring","ring","ring-ring"
"PF3D7_0207100",0.118532377234856,0.29942610960652,0.325849340451315,"ring","ring","ring"
"PF3D7_0207300",-0.547771734970992,-0.328484888751843,0.219286846219149,"ring","ring","ring"
"PF3D7_0207400",-0.209600826575035,0.264480893968689,0.460763253447188,"ring","ring","ring"
"PF3D7_0207500",-1.09112477390995,-0.0387084267539806,1.05241634715597,"ring","ring","ring"
"PF3D7_0207600",-1.31013551827295,-0.239365164133364,1.18428704650967,"ring","ring","ring"
"PF3D7_0207700",-0.601340259670246,0.119501728617516,0.689449220800742,"ring","ring","ring"
"PF3D7_0207800",-0.51580552133847,-0.764138828211385,-0.291816590296379,"ring","ring","ring"
"PF3D7_0207900",-0.893849670481867,-0.27209848141571,0.621751189066157,"ring","ring","ring"
"PF3D7_0208000",-0.198156729642737,0.093914853319899,0.284815358597416,"ring","ring","ring"
"PF3D7_0208100",-0.39237874075049,-0.177417278830077,0.232915803800612,"ring","ring","ring"
"PF3D7_0208200",0.335213146055901,-0.232470572176273,-0.301143449609029,"ring","ring-ring","ring"
"PF3D7_0208300",0.171844550065815,-0.118972730334665,-0.29081728040048,"ring","ring","ring"
"PF3D7_0208400",-0.261140336659188,-0.626064494313,-0.475815524055833,"ring","ring","ring"
"PF3D7_0208500",-0.13533581859019,0.0424895766015208,0.17062270309533,"ring-ring","ring","ring-ring"
"PF3D7_0208600",0.16842936342095,0.250702870162409,0.11147178888455,"ring","ring","ring"
"PF3D7_0208700",-0.102357916914473,0.281597054186047,0.347136364208952,"ring","ring","ring"
"PF3D7_0208800",-0.13109710282718,0.389866103249355,0.350000406393426,"ring","ring","ring"
"PF3D7_0208900",-0.814534805897628,-0.535170430374104,-0.299819734335605,"ring","ring","ring-ring"
"PF3D7_0209000",0.15091106502186,-0.165487037883993,-0.165881943140517,"ring","ring","ring-ring"
"PF3D7_0209100",-0.335446662302245,-0.416140469202787,-0.298655775239863,"ring","ring","ring"
"PF3D7_0209200",0.0860321427164579,0.381261996894156,0.465333895655696,"ring","ring","ring"
"PF3D7_0209300",-0.150991360566793,0.493594809784669,0.444843736673804,"ring-ring","ring","ring"
"PF3D7_0209400",0.15056025476845,-0.249155510965864,-0.32509634235737,"ring-ring","ring","ring"
"PF3D7_0209500",-1.643808371027,0.0922213791466499,1.69328778172218,"ring","ring","ring"
"PF3D7_0209600",-1.22660126049458,-0.196495277041289,1.0301059834533,"ring","ring","ring"
"PF3D7_0209700",-0.166574012600975,-0.551176545809596,-0.471221427473532,"ring","ring","ring"
"PF3D7_0209800",0.622107768410186,0.28127669358846,-0.340831074821727,"ring","ring","ring"
"PF3D7_0209900",-0.139794048090893,-0.259456572632106,-0.172272365511018,"ring-ring","ring-ring","ring"
"PF3D7_0210000",0.23453029965295,-0.215292557605678,-0.124596643251922,"ring","ring-ring","ring"
"PF3D7_0210100",0.164202838012252,0.077278151444829,-0.133710990661361,"ring","ring","ring"
"PF3D7_0210200",-0.0596079259978245,-0.387924634095871,-0.388374884268553,"ring","ring","ring"
"PF3D7_0210300",-0.476345639558634,0.258547894910762,0.652495470870987,"ring","ring","ring"
"PF3D7_0210400",0.111841806102961,0.357673674916122,0.245831868813161,"ring","ring","ring"
"PF3D7_0210500",0.519062574320032,-0.445042321752293,-0.90256833161601,"ring","ring-ring","ring"
"PF3D7_0210600",-0.718322798070796,0.194944220929277,0.881108261896804,"ring","ring","ring"
"PF3D7_0210700",-0.353559884222892,0.275787938901996,0.338944910746618,"ring","ring","ring"
"PF3D7_0210800",0.436830001109419,0.356633988186178,-0.088967455756925,"ring","ring","ring"
"PF3D7_0210900",0.719601098336699,0.384673891088139,-0.33492720724856,"ring","ring","ring"
"PF3D7_0211000",0.142974975995081,0.321704136513617,0.347368142219739,"ring-ring","ring","ring"
"PF3D7_0211100",0.805036215690959,0.678028215438171,-0.156943622132095,"ring","ring","ring"
"PF3D7_0211200",0.445253322661178,0.321814942287162,-0.123438380374016,"ring","ring","ring"
"PF3D7_0211300",-0.607368876002591,0.50820257196551,0.7770192413184,"ring","ring-ring","ring"
"PF3D7_0211400",-1.13018288831879,-0.768926855737071,0.36125603258172,"ring","ring","ring"
"PF3D7_0211500",0.333597588866345,0.539720998572909,0.310835005900784,"ring","ring","ring"
"PF3D7_0211600",-0.676549913193034,0.341387725987746,0.821372700744121,"ring","ring-ring","ring"
"PF3D7_0211700",0.175957506622369,-0.10008466500118,-0.244872907925998,"ring","ring","ring"
"PF3D7_0211800",0.115765779696333,-0.151139431451449,-0.231742903961755,"ring-ring","ring","ring"
"PF3D7_0211900",-0.405666882407328,0.369934583473138,0.752629324877893,"ring","ring","ring"
"PF3D7_0212000",0.50498197088141,0.710246866587817,0.427648487144331,"ring","ring","ring"
"PF3D7_0212100",-0.130390985259896,-0.474710393209507,-0.429492573194658,"ring","ring","ring"
"PF3D7_0212200",0.247101706570127,-0.293568531063654,-0.0720275421382218,"ring","ring-ring","ring"
"PF3D7_0212300",0.235752571904584,0.226094576233091,-0.240039256787633,"ring","ring","ring"
"PF3D7_0212400",0.505591610445833,0.118628550574661,-0.386963059871172,"ring","ring","ring"
"PF3D7_0212500",0.245491233780256,-0.218981689542231,-0.415325604319305,"ring","ring","ring"
"PF3D7_0212600",-0.606698601526162,0.222277307421886,0.71845789059343,"ring","ring","ring"
"PF3D7_0212700",-0.15510130083855,-0.258541236113203,0.143051009416274,"ring","ring","ring"
"PF3D7_0212800",0.317654349296582,-0.239558578354581,-0.410881484659322,"ring","ring","ring"
"PF3D7_0212900",-0.566373896995176,0.278932267072459,0.748189293369057,"ring","ring","ring"
"PF3D7_0213000",-0.392568948297247,0.747036005280382,0.804021481899604,"ring","ring","ring"
"PF3D7_0213100",0.471535406446457,0.383486826958977,-0.0880485794874802,"ring","ring","ring"
"PF3D7_0213200",1.43509467243747,-0.644859286514904,-1.17295264444367,"ring","ring-ring","ring"
"PF3D7_0213300",-0.636363093129169,-0.10882564493976,0.549398041738096,"ring","ring","ring"
"PF3D7_0213400",-0.341436264902636,0.351661496287558,0.481044399447949,"ring","ring","ring"
"PF3D7_0213500",0.197218385920015,-0.349244302255309,-0.333268581477841,"ring","ring-ring","ring"
"PF3D7_0213600",-0.621884898400305,-0.657981286170487,-0.241171278082691,"ring","ring","ring"
"PF3D7_0213700",0.334064769000261,0.605159546952634,0.357628072873806,"ring","ring","ring"
"PF3D7_0213800",0.713565997104748,0.191269375814637,-0.522296621290111,"ring","ring","ring"
"PF3D7_0213900",0.385592059864628,-0.27399156930775,-0.652895236217652,"ring","ring","ring"
"PF3D7_0214000",0.627311426982053,0.531543556855913,-0.102935756131244,"ring","ring","ring"
"PF3D7_0214100",0.433753772509748,0.21948455762771,-0.229105418152718,"ring","ring","ring"
"PF3D7_0214200",-0.362727568980415,0.133145042255446,0.379949457666952,"ring","ring-ring","ring"
"PF3D7_0214300",-0.160408486270865,-0.402344656769759,-0.46718327213218,"ring-ring","ring","ring"
"PF3D7_0214400",-0.201719693874742,-0.678113994791169,-0.771696302157073,"ring","ring","ring"
"PF3D7_0214500",-0.179848461843934,0.1605839635272,0.255620227434128,"ring-ring","ring","ring"
"PF3D7_0214600",-0.301340607979003,0.174748061929363,0.415060998732601,"ring","ring","ring"
"PF3D7_0214700",-0.189190447602074,-0.204677698810554,-0.177857482803544,"ring","ring","ring"
"PF3D7_0214800",0.34410430114101,0.267755313817253,-0.111010564274804,"ring","ring","ring"
"PF3D7_0214900",-0.759213797944956,-0.343528126120671,0.689747382153063,"ring","ring","ring"
"PF3D7_0215000",-0.195808386081328,0.441940467182294,0.637748853263623,"ring","ring","ring"
"PF3D7_0215100",-0.144118778922393,0.365242869600653,0.485920402028945,"ring","ring","ring"
"PF3D7_0215200",0.29348032329545,-0.227203615980673,-0.440226968467774,"ring-ring","ring","ring-ring"
"PF3D7_0215300",0.444391259850481,0.337899693428263,-0.195982079815048,"ring","ring","ring"
"PF3D7_0215400",0.170193738419399,-0.173489112871096,-0.343682851290495,"ring","ring","ring"
"PF3D7_0215500",0.561763592353871,-0.1562632815575,-0.672901427845439,"ring","ring-ring","ring"
"PF3D7_0215600",0.574153520795877,0.362787309242002,-0.211366211553875,"ring","ring","ring"
"PF3D7_0215700",0.0831466011759754,0.31478283064233,0.293087111045913,"ring","ring","ring"
"PF3D7_0215800",-0.304112241132103,0.529138308131917,0.743848451433834,"ring","ring","ring"
"PF3D7_0215900",0.941559655285035,1.46267351126674,0.944114021178198,"ring-ring","ring","ring"
"PF3D7_0216000",-0.548531602641788,-0.456912822621133,0.388238017328975,"ring","ring","ring"
"PF3D7_0216100",-0.188398347605617,-0.551494265188816,-0.600844157407391,"ring-ring","ring","ring"
"PF3D7_0216200",-0.312066395962909,-0.239651671856562,-0.253383864717611,"ring","ring","ring"
"PF3D7_0216300",1.11770832168945,0.336886026856472,-0.780822294832976,"ring","ring","ring"
"PF3D7_0216400",0.185964098627796,-0.305000538879044,-0.168083480450137,"ring","ring-ring","ring-ring"
"PF3D7_0216500",-0.898182873180317,-0.234361700601908,0.752162330959895,"ring","ring","ring"
"PF3D7_0216600",0.333086881002644,0.241464757924696,-0.0916221230779482,"ring","ring","ring"
"PF3D7_0216700",-0.628856730863262,-0.121164828858762,0.5076919020045,"ring","ring","ring"
"PF3D7_0216800",0.183133478576699,-0.144016863583311,-0.212086068771457,"ring","ring","ring-ring"
"PF3D7_0216900",0.139265821374386,-0.179869417547477,-0.319135238921863,"ring","ring","ring"
"PF3D7_0217000",-0.560368533569987,1.13477749176409,1.46059777680031,"ring","ring","ring"
"PF3D7_0217100",-0.855599070390828,-0.260780235895985,0.654059654936515,"ring","ring","ring"
"PF3D7_0217200",0.299648007797912,-0.586864430606961,-0.886512438404873,"ring","ring","ring"
"PF3D7_0217300",-0.333314396655061,0.21279239474431,0.535469124779206,"ring","ring","ring"
"PF3D7_0217400",0.139281276756372,0.511540001817737,0.622929926739338,"ring","ring","ring"
"PF3D7_0217500",-0.886178648556682,0.0641861964520196,0.930861460987923,"ring","ring","ring"
"PF3D7_0217600",0.271628474269363,-0.0642897587929057,-0.261311506497093,"ring","ring","ring"
"PF3D7_0217700",-0.205447175093731,-0.496398861656983,-0.290951686563253,"ring","ring","ring"
"PF3D7_0217800",-0.401129281144755,0.359705475994989,0.480691386218835,"ring","ring-ring","ring"
"PF3D7_0217900",0.199518297373859,0.477102247422555,0.405077962323991,"ring","ring","ring"
"PF3D7_0218000",-0.530404260231064,0.434977067080124,0.965381327311188,"ring","ring","ring"
"PF3D7_0218100",-0.659136060264322,0.190229140279429,0.793098438149626,"ring","ring","ring"
"PF3D7_0218200",0.237652333024807,-0.342282815768263,-0.569732282925638,"ring","ring","ring"
"PF3D7_0218300",-0.1219543352569,0.366077330502584,0.433320439589074,"ring","ring","ring"
"PF3D7_0218400",0.455128704336892,0.305713207148836,-0.149415497188056,"ring","ring","ring"
"PF3D7_0218500",0.384522810994351,0.188991569757415,0.251095939944762,"ring","ring","ring"
"PF3D7_0218600",0.54139003749428,-0.164509248330041,-0.485971082629631,"ring","ring-ring","ring"
"PF3D7_0218700",0.586555414819652,0.175698231283543,-0.41085718353611,"ring","ring","ring"
"PF3D7_0219000",-0.356061266325399,0.397781318397487,0.71203429402552,"ring","ring","ring"
"PF3D7_0219100",0.312140545471017,0.422231422634081,0.263704980300874,"ring","ring","ring"
"PF3D7_0219200",0.267728856434565,0.274852820914464,0.289870715716579,"ring","ring","ring"
"PF3D7_0219300",-0.427445632604677,0.132691698032557,0.374951252438021,"ring","ring","ring"
"PF3D7_0219400",0.341730238183108,0.240133414369694,0.278479854825723,"ring","ring","ring"
"PF3D7_0219500",0.31668245215336,0.517147583290643,0.264248671963738,"ring","ring","ring"
"PF3D7_0219600",-0.26046992611738,0.143415421255787,0.325445641418921,"ring","ring","ring"
"PF3D7_0219700",-0.482438899594755,0.227778154134445,0.594835808498443,"ring","ring","ring"
"PF3D7_0219800",0.458967485314176,0.318857802777043,-0.140109682537133,"ring","ring","ring"
"PF3D7_0219900",0.436136759102673,-0.425326079528727,-0.662590594334814,"ring-ring","ring","ring"
"PF3D7_0220000",-0.139638084324393,-0.108872964821196,0.228715343933742,"ring","ring","ring"
"PF3D7_0220100",0.804952205014443,0.422457907042779,-0.382494297971664,"ring","ring","ring"
"PF3D7_0220200",0.96763487605071,0.403926982296001,-0.677892694528492,"ring","ring","ring"
"PF3D7_0220300",-0.91491988188301,-0.48432329231802,0.441019417865798,"ring","ring","ring-ring"
"PF3D7_0220400",-0.336327412302609,0.467563422030637,0.732306291348634,"ring-ring","ring","ring"
"PF3D7_0220500",-0.334553110121249,-0.305366949104326,-0.342668018362365,"ring","ring","ring"
"PF3D7_0220600",-0.320378064182392,0.290458213613769,0.480789848586388,"ring","ring","ring"
"PF3D7_0220700",0.263425265238552,0.288241296845872,-0.205134836910783,"ring","ring","ring"
"PF3D7_0220800",-0.845678471374277,0.605604394088186,0.300142133695591,"ring","ring","ring"
"PF3D7_0220900",1.43602762831515,0.498661821025119,-1.68201400373073,"ring","ring","ring"
"PF3D7_0221000",1.35072329453836,0.209420689419206,-1.21940122444805,"ring","ring-ring","ring"
"PF3D7_0221100",-0.817530236782344,0.207534806144756,0.904239592406398,"ring","ring-ring","ring"
"PF3D7_0221200",-0.569460339084609,-0.119604986770724,0.460990783890215,"ring","ring-ring","ring"
"PF3D7_0221400",-0.529760306736583,0.313171849269164,0.578834509761353,"ring","ring","ring"
"PF3D7_0221500",0.298740038007453,0.290607019941648,-0.158058725022412,"ring","ring","ring-ring"
"PF3D7_0221600",-0.896011349416545,0.532492671034588,1.31025825109448,"ring","ring","ring"
"PF3D7_0221700",0.331573854604389,-0.542144622253172,-0.712318791263492,"ring","ring-ring","ring"
"PF3D7_0221800",-0.547435031055786,-1.07581655769756,-0.566160641779122,"ring-ring","ring-ring","ring"
"PF3D7_0221900",0.618348742258504,0.236558060300033,-0.429280929001524,"ring","ring","ring"
"PF3D7_0222100",-1.27967091917123,-0.476552085561458,0.855404506739902,"ring","ring-ring","ring"
"PF3D7_0222500",0.123017048003544,1.10718447775166,0.984167429748117,"ring","ring","ring"
"PF3D7_0222600",0.384270231578539,0.159750045365342,-0.255485904028354,"ring-ring","ring","ring-ring"
"PF3D7_0222800",-0.411480713316712,-0.302203538249618,0.157890975382113,"ring-ring","ring-ring","ring"
"PF3D7_0223100",0.339912378267799,0.573776852003552,0.386084592405686,"ring","ring","ring"
"PF3D7_0223400",-0.368614342618291,0.750526073809642,0.92106933566818,"ring","ring","ring"
"PF3D7_0223500",-0.326467845996049,-0.210078356500061,0.116389489495988,"ring","ring","ring"
"PF3D7_0300100",0.405754427153629,0.297792125250062,0.499808388271618,"ring-ring","ring-ring","ring"
"PF3D7_0300200",0.777121441193945,1.17276177010747,0.527768013629196,"ring","ring","ring"
"PF3D7_0300400",-1.69185775965476,-1.15072392928059,0.909393969469472,"ring","ring","ring"
"PF3D7_0300500",0.328252678349342,0.886268658937977,0.664333603215766,"ring","ring","ring"
"PF3D7_0300700",0.973257181599072,1.15294384011089,-0.674606820526273,"ring","ring","ring"
"PF3D7_0300900",0.43440002711265,0.574209186441799,0.176390056974397,"ring-ring","ring","ring"
"PF3D7_0301000",-0.515218229471559,0.234556270037812,0.600180764482032,"ring","ring","ring"
"PF3D7_0301100",0.260862797874614,-0.631781196840048,-0.892643994714662,"ring","ring","ring"
"PF3D7_0301200",-0.33733099832213,0.260638101584247,0.515175854984339,"ring","ring","ring"
"PF3D7_0301300",0.441617340925238,0.241514177142485,-0.373791236124258,"ring-ring","ring","ring"
"PF3D7_0301400",-0.259419570193212,-0.286283094798056,0.161140605076784,"ring","ring","ring"
"PF3D7_0301500",0.301894701066087,0.288526307986064,0.370611349161406,"ring","ring","ring"
"PF3D7_0301600",0.676014794715881,0.376760392835527,-0.299254401880354,"ring","ring","ring"
"PF3D7_0301700",-0.511847660743121,-0.417539936568358,-0.280412624232238,"ring-ring","ring","ring"
"PF3D7_0301800",-0.840912724373634,-0.414789469919287,0.579919168151609,"ring","ring","ring"
"PF3D7_0301900",-0.526829690638961,-0.367482052207141,0.159502146196785,"ring-ring","ring-ring","ring"
"PF3D7_0302000",0.103496644493311,0.213524018173999,-0.223237898243544,"ring","ring","ring"
"PF3D7_0302100",-0.176162220644849,-0.578406813356025,-0.661960907348198,"ring","ring","ring"
